,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)253,8.901553253,0.428162317,0.020313056,5.930325529,3.949050074,0.723747981,Navajo Nation: Water
(Intercept)254,7.049646402,0.738037583,0.066225267,5.665239348,3.95026621,0.702746365,Navajo Nation: Water
(Intercept)255,7.576632943,0.570733041,0.058958557,5.263853988,4.30201913,0.739903069,Navajo Nation: Water
(Intercept)256,5.849924738,1.024775954,0.068822139,5.982804611,3.867670738,0.728594507,Navajo Nation: Water
(Intercept)257,7.795511923,0.529923583,0.039551065,5.236473622,4.079094039,0.728594507,Navajo Nation: Water
(Intercept)258,7.32865525,0.636611705,0.057389693,5.337874558,3.528987542,0.707592892,Navajo Nation: Water
(Intercept)259,6.16452021,0.818414284,0.123210967,5.193557296,3.765513283,0.726978998,Navajo Nation: Water
(Intercept)260,7.722936693,0.538469842,0.048604837,5.221761435,3.827958905,0.738287561,Navajo Nation: Water
(Intercept)261,7.358164352,0.587535677,0.06111675,5.113239018,3.700973293,0.728594507,Navajo Nation: Water
(Intercept)262,8.011147456,0.662778894,0.035168407,6.220143236,4.118974787,0.725363489,Navajo Nation: Water
(Intercept)263,6.812999958,0.765295452,0.071541999,5.535292921,4.187178377,0.723747981,Navajo Nation: Water
(Intercept)264,7.761085786,0.661349255,0.049705619,5.945550738,4.261054805,0.725363489,Navajo Nation: Water
(Intercept)265,7.178477745,0.63015718,0.056099398,5.158789564,3.85258346,0.712439418,Navajo Nation: Water
(Intercept)266,7.824254076,0.68003765,0.03768935,6.114664651,4.240132432,0.741518578,Navajo Nation: Water
(Intercept)267,7.876024295,0.510609128,0.050926559,5.233213758,4.798969671,0.723747981,Navajo Nation: Water
(Intercept)268,6.969830244,0.810112247,0.063720915,5.940574374,4.289801873,0.726978998,Navajo Nation: Water
(Intercept)269,8.440236778,0.487258287,0.036067154,5.704959373,4.000694463,0.715670436,Navajo Nation: Water
(Intercept)270,8.568452768,0.318836553,0.015601971,4.923893326,3.230733544,0.705977383,Navajo Nation: Water
(Intercept)271,8.076132814,0.383969392,0.032343361,4.970532614,4.043556891,0.722132472,Navajo Nation: Water
(Intercept)272,7.905467876,0.449542864,0.045291175,5.027345537,3.554367519,0.715670436,Navajo Nation: Water
(Intercept)273,5.849339112,0.920833571,0.102095872,5.430940026,4.047427847,0.723747981,Navajo Nation: Water
(Intercept)274,8.193436576,0.45809603,0.025322688,5.339888596,3.591051013,0.714054927,Navajo Nation: Water
(Intercept)275,8.086452714,0.452366008,0.029180585,5.133558433,3.829518715,0.714054927,Navajo Nation: Water
(Intercept)276,7.382681903,0.681400732,0.040155817,5.620113787,3.745396829,0.707592892,Navajo Nation: Water
(Intercept)277,9.32199897,0.27264005,0.008808173,5.477643072,3.842666573,0.728594507,Navajo Nation: Water
(Intercept)278,6.457317276,0.802395647,0.07446323,5.406918978,3.794302027,0.722132472,Navajo Nation: Water
(Intercept)279,8.68571998,0.369039272,0.023463511,5.244899673,3.649850886,0.715670436,Navajo Nation: Water
(Intercept)280,7.387711225,0.519732101,0.072816432,4.776754153,3.676039019,0.726978998,Navajo Nation: Water
(Intercept)281,6.604340117,0.837009463,0.069159266,5.729594296,4.124354922,0.723747981,Navajo Nation: Water
(Intercept)282,7.774666491,0.596513033,0.040533096,5.672857637,3.750615174,0.717285945,Navajo Nation: Water
(Intercept)283,8.183103521,0.424904614,0.032568125,5.124864717,3.853027608,0.71082391,Navajo Nation: Water
(Intercept)284,7.125055545,0.757406291,0.067730125,5.823297219,3.809098811,0.738287561,Navajo Nation: Water
(Intercept)285,6.550207038,0.829991043,0.099235961,5.634187247,3.821571638,0.722132472,Navajo Nation: Water
(Intercept)286,8.589732882,0.501835147,0.027110483,5.911618209,4.05801482,0.746365105,Navajo Nation: Water
(Intercept)287,8.785856877,0.213536575,0.013129807,4.597210216,3.488981946,0.714054927,Navajo Nation: Water
(Intercept)288,7.866403636,0.526336991,0.028470988,5.381527141,4.187442362,0.720516963,Navajo Nation: Water
(Intercept)289,7.595789552,0.519422134,0.044923821,4.908111719,3.784540827,0.705977383,Navajo Nation: Water
(Intercept)290,7.910394113,0.478155041,0.04049503,5.188951921,3.89859037,0.726978998,Navajo Nation: Water
(Intercept)291,7.942960256,0.489138737,0.04918538,5.316910658,3.954107137,0.749596123,Navajo Nation: Water
(Intercept)292,7.895828901,0.426826484,0.03921927,4.824365197,3.48589064,0.707592892,Navajo Nation: Water
(Intercept)293,7.528056524,0.524668898,0.05285819,4.954963344,3.886680153,0.717285945,Navajo Nation: Water
(Intercept)294,7.994671356,0.546334236,0.035942784,5.625429245,3.808411584,0.722132472,Navajo Nation: Water
(Intercept)295,8.606079818,0.440065267,0.026863508,5.646024959,4.058381729,0.741518578,Navajo Nation: Water
(Intercept)296,6.60007096,0.783620481,0.056244911,5.408328364,3.511596285,0.71082391,Navajo Nation: Water
(Intercept)297,7.665135144,0.570363421,0.047491987,5.325925966,3.490760552,0.725363489,Navajo Nation: Water
(Intercept)298,6.310024371,0.816945164,0.079211383,5.335938121,3.885255207,0.715670436,Navajo Nation: Water
(Intercept)299,8.582861872,0.48753689,0.016383502,5.966467441,4.221228127,0.743134087,Navajo Nation: Water
(Intercept)300,8.234944488,0.319125925,0.032957251,4.456679396,3.699802216,0.707592892,Navajo Nation: Water
(Intercept)301,7.390908991,0.647547483,0.052038357,5.493604273,4.063603673,0.741518578,Navajo Nation: Water
(Intercept)302,7.353927708,0.661357548,0.050138409,5.501529618,3.883602231,0.720516963,Navajo Nation: Water
(Intercept)303,7.571110836,0.530978579,0.034223713,4.991825164,3.384620981,0.693053312,Navajo Nation: Water
(Intercept)304,7.567703096,0.704550972,0.03415892,5.987708706,4.175800298,0.697899838,Navajo Nation: Water
(Intercept)305,7.271941003,0.67785603,0.067540347,5.585455071,3.988945488,0.756058158,Navajo Nation: Water
(Intercept)306,7.715151757,0.602144692,0.045463331,5.5429521,3.697092372,0.720516963,Navajo Nation: Water
(Intercept)307,9.0474463,0.389050508,0.014144589,5.801288465,4.08745873,0.751211632,Navajo Nation: Water
(Intercept)308,8.606062359,0.411426914,0.029233688,5.555702773,3.920691151,0.704361874,Navajo Nation: Water
(Intercept)309,7.559117685,0.543464297,0.045093921,5.123970728,3.660477195,0.715670436,Navajo Nation: Water
(Intercept)310,7.305890426,0.723301738,0.040678321,5.866602763,3.668829611,0.725363489,Navajo Nation: Water
(Intercept)311,8.549819475,0.368214598,0.029945892,5.060709917,3.827517945,0.725363489,Navajo Nation: Water
(Intercept)312,7.999695825,0.483300169,0.043062029,5.190806298,3.7187356,0.718901454,Navajo Nation: Water
(Intercept)313,6.713922713,0.722698427,0.049311045,5.279127659,3.820265643,0.707592892,Navajo Nation: Water
(Intercept)314,8.797034398,0.3527757,0.017416259,5.329472694,4.085269557,0.71082391,Navajo Nation: Water
(Intercept)315,7.511987847,0.682240311,0.047450318,5.816821803,3.843792663,0.718901454,Navajo Nation: Water
(Intercept)316,8.562595616,0.459344941,0.035022859,5.632664149,3.857968768,0.733441034,Navajo Nation: Water
(Intercept)317,7.620724089,0.556744577,0.043922666,5.259743241,3.451704505,0.712439418,Navajo Nation: Water
(Intercept)318,8.562184102,0.266448209,0.025424955,4.519325768,3.766952395,0.723747981,Navajo Nation: Water
(Intercept)319,7.773301377,0.499410192,0.043572572,5.057661331,3.37147124,0.71082391,Navajo Nation: Water
(Intercept)320,7.939433185,0.458762288,0.042249326,5.026278438,3.64459623,0.722132472,Navajo Nation: Water
(Intercept)321,8.493192104,0.29060682,0.014128199,4.797747841,3.93423068,0.717285945,Navajo Nation: Water
(Intercept)322,7.702581858,0.560055311,0.064380214,5.274543948,3.775730902,0.731825525,Navajo Nation: Water
(Intercept)323,8.652364907,0.48065661,0.021518396,5.953271128,4.128399963,0.722132472,Navajo Nation: Water
(Intercept)324,8.468890258,0.300381149,0.028823844,4.617035706,3.947739569,0.712439418,Navajo Nation: Water
(Intercept)325,8.363459058,0.397936744,0.020456265,5.181520259,3.840279884,0.718901454,Navajo Nation: Water
(Intercept)326,6.196973184,0.925987042,0.07874256,5.797125118,3.893984862,0.720516963,Navajo Nation: Water
(Intercept)327,5.940431091,0.905890259,0.058982096,5.43222772,3.341093115,0.71082391,Navajo Nation: Water
(Intercept)328,8.072429033,0.442211119,0.052036846,5.073330838,4.30600528,0.730210016,Navajo Nation: Water
(Intercept)329,7.460607163,0.591805098,0.04344554,5.293402751,3.630949622,0.717285945,Navajo Nation: Water
(Intercept)330,7.568754434,0.575927515,0.042252488,5.306361449,3.938392018,0.701130856,Navajo Nation: Water
(Intercept)331,9.038529126,0.295590449,0.018686847,5.277740136,4.14026732,0.733441034,Navajo Nation: Water
(Intercept)332,8.700015977,0.327938368,0.033852731,5.156386654,3.96061193,0.757673667,Navajo Nation: Water
(Intercept)333,6.099426759,0.773411739,0.082002949,4.868290819,3.512912708,0.699515347,Navajo Nation: Water
(Intercept)334,9.062607136,0.313588078,0.01937344,5.316439296,3.927886918,0.728594507,Navajo Nation: Water
(Intercept)335,6.749826042,0.77076199,0.082072101,5.534879172,3.642278441,0.705977383,Navajo Nation: Water
(Intercept)336,8.345583692,0.499434601,0.039133464,5.605937732,4.055089701,0.717285945,Navajo Nation: Water
(Intercept)337,7.98754809,0.554902667,0.058163913,5.739084283,4.319740044,0.746365105,Navajo Nation: Water
(Intercept)338,6.398046677,0.874694594,0.064804455,5.74367077,3.928501204,0.728594507,Navajo Nation: Water
(Intercept)339,8.690109653,0.292832953,0.022907024,5.018353999,3.966521596,0.726978998,Navajo Nation: Water
(Intercept)340,8.421626974,0.391755477,0.019695146,5.181872131,3.821967234,0.744749596,Navajo Nation: Water
(Intercept)341,7.40689455,0.666363762,0.044289932,5.638755185,3.932585334,0.726978998,Navajo Nation: Water
(Intercept)342,8.907107722,0.407288864,0.023510624,5.808125593,4.195779051,0.730210016,Navajo Nation: Water
(Intercept)343,7.476117034,0.587410109,0.050421696,5.341002242,3.765213634,0.718901454,Navajo Nation: Water
(Intercept)344,6.789577489,0.712244684,0.043547594,5.272717097,3.915928072,0.735056543,Navajo Nation: Water
(Intercept)345,6.777333533,0.764171258,0.086698826,5.524644851,3.832550914,0.717285945,Navajo Nation: Water
(Intercept)346,8.91350324,0.271012746,0.018009377,4.90112685,3.817879887,0.715670436,Navajo Nation: Water
(Intercept)347,8.100656475,0.470476559,0.022889008,5.312294487,3.538661749,0.704361874,Navajo Nation: Water
(Intercept)348,8.726964151,0.227926008,0.013516814,4.663732145,3.812785891,0.712439418,Navajo Nation: Water
(Intercept)349,5.952539233,0.956304878,0.104007031,5.720786022,4.353256001,0.728594507,Navajo Nation: Water
(Intercept)350,8.430475017,0.404746869,0.029147712,5.208722329,3.842805914,0.720516963,Navajo Nation: Water
(Intercept)351,6.887373434,0.75507701,0.068354704,5.571468941,4.027522884,0.725363489,Navajo Nation: Water
(Intercept)352,7.579216733,0.728466907,0.045780393,6.135587079,3.953099557,0.735056543,Navajo Nation: Water
(Intercept)353,6.914833448,0.700407556,0.06431673,5.319288526,4.038732587,0.712439418,Navajo Nation: Water
(Intercept)354,7.392414786,0.637542026,0.055454105,5.433235788,4.289465648,0.715670436,Navajo Nation: Water
(Intercept)355,6.870776784,0.731518025,0.068608606,5.453584256,3.829428995,0.731825525,Navajo Nation: Water
(Intercept)356,7.482273482,0.641207123,0.044062553,5.611575237,3.842610388,0.746365105,Navajo Nation: Water
(Intercept)357,8.352672135,0.364725576,0.02105461,4.99746233,3.720034287,0.714054927,Navajo Nation: Water
(Intercept)358,7.763180055,0.480298905,0.040229986,4.957293539,3.717355211,0.694668821,Navajo Nation: Water
(Intercept)359,7.32404078,0.566535227,0.057304432,4.944018319,3.790229689,0.718901454,Navajo Nation: Water
(Intercept)360,7.771119373,0.535790022,0.024049392,5.395439613,3.835008666,0.717285945,Navajo Nation: Water
(Intercept)361,6.341940518,0.850335914,0.100825946,5.542578759,3.975386847,0.715670436,Navajo Nation: Water
(Intercept)362,6.365014619,0.898310782,0.072191003,5.83086683,3.909554745,0.731825525,Navajo Nation: Water
(Intercept)363,7.099052912,0.693231471,0.030935102,5.490291768,3.828138693,0.723747981,Navajo Nation: Water
(Intercept)364,7.020026075,0.821103371,0.054184029,6.060821392,3.962503562,0.736672052,Navajo Nation: Water
(Intercept)365,6.92004505,0.672664602,0.054404906,5.088363954,3.469462014,0.705977383,Navajo Nation: Water
(Intercept)366,7.356826335,0.506270811,0.065607901,4.703791545,3.771291276,0.705977383,Navajo Nation: Water
(Intercept)367,7.697854083,0.46086415,0.025553114,4.857567558,3.807762901,0.720516963,Navajo Nation: Water
(Intercept)368,7.471815863,0.577470167,0.044542891,5.240863746,3.897520952,0.722132472,Navajo Nation: Water
(Intercept)369,8.81479801,0.36153805,0.021687043,5.294232373,4.115075673,0.715670436,Navajo Nation: Water
(Intercept)370,8.722237272,0.349532932,0.024825067,5.234932947,3.969762764,0.705977383,Navajo Nation: Water
(Intercept)371,7.227614108,0.595106325,0.038853123,5.054816365,4.031458342,0.722132472,Navajo Nation: Water
(Intercept)372,7.172553748,0.737220944,0.085348374,5.760990584,4.029297647,0.733441034,Navajo Nation: Water
(Intercept)373,7.263188502,0.571573079,0.0660015,5.064868857,4.037508441,0.746365105,Navajo Nation: Water
(Intercept)374,7.219350952,0.635062442,0.061578258,5.293984335,3.736262853,0.723747981,Navajo Nation: Water
(Intercept)375,7.989439225,0.504192543,0.029059635,5.394324451,3.41836401,0.726978998,Navajo Nation: Water
(Intercept)376,8.248680375,0.593936297,0.031666301,6.120337141,4.108984343,0.738287561,Navajo Nation: Water
(Intercept)377,7.157994542,0.59810341,0.054711413,5.059229759,3.129669622,0.722132472,Navajo Nation: Water
(Intercept)378,8.871767064,0.30336994,0.02761075,5.142403656,4.086335146,0.730210016,Navajo Nation: Water
(Intercept)379,7.985328667,0.480985112,0.026559909,5.27187103,3.768277128,0.747980614,Navajo Nation: Water
(Intercept)380,7.577857695,0.622467706,0.035544662,5.532734308,4.173380234,0.731825525,Navajo Nation: Water
(Intercept)381,7.629296507,0.57659611,0.053297947,5.362207037,4.094876907,0.714054927,Navajo Nation: Water
(Intercept)382,8.384722811,0.282415121,0.017964454,4.456355659,3.376573089,0.726978998,Navajo Nation: Water
(Intercept)383,7.612386751,0.594167264,0.049183193,5.426007724,3.935842223,0.741518578,Navajo Nation: Water
(Intercept)384,6.851325593,0.683144249,0.052418098,5.169063524,4.123323898,0.723747981,Navajo Nation: Water
(Intercept)385,7.768914544,0.532498862,0.059276646,5.331211024,4.342304013,0.726978998,Navajo Nation: Water
(Intercept)386,8.334923075,0.454616889,0.029899181,5.556259119,3.908948469,0.715670436,Navajo Nation: Water
(Intercept)387,6.953634387,0.849279045,0.047556502,6.140720208,3.924427903,0.718901454,Navajo Nation: Water
(Intercept)388,8.585638014,0.328478617,0.029151363,4.902791284,3.741365137,0.707592892,Navajo Nation: Water
(Intercept)389,8.308204513,0.470916009,0.029844389,5.521030836,3.828933158,0.704361874,Navajo Nation: Water
(Intercept)390,8.91113011,0.335741817,0.0232187,5.425474792,4.291549733,0.739903069,Navajo Nation: Water
(Intercept)391,7.08480546,0.753639688,0.028766132,5.769241896,3.561815299,0.717285945,Navajo Nation: Water
(Intercept)392,7.597102363,0.566437578,0.029561916,5.330138168,3.89915227,0.725363489,Navajo Nation: Water
(Intercept)393,8.040393188,0.425822722,0.052258567,5.002202236,4.03283742,0.730210016,Navajo Nation: Water
(Intercept)394,7.444825578,0.614297188,0.073002243,5.460889887,4.172169587,0.744749596,Navajo Nation: Water
(Intercept)395,6.827899445,0.817322754,0.068354029,5.869575727,3.72602983,0.722132472,Navajo Nation: Water
(Intercept)396,8.607129693,0.391445341,0.027159281,5.302967987,3.952654127,0.714054927,Navajo Nation: Water
(Intercept)397,8.583783711,0.364144831,0.036552831,5.096720154,4.060963715,0.739903069,Navajo Nation: Water
(Intercept)398,7.276271693,0.597144164,0.082024133,5.09119783,4.003674605,0.743134087,Navajo Nation: Water
(Intercept)399,7.845792615,0.52549221,0.04635802,5.313212588,3.758752617,0.702746365,Navajo Nation: Water
(Intercept)400,8.364518128,0.390179998,0.015351921,5.11990452,4.004679429,0.717285945,Navajo Nation: Water
(Intercept)401,7.522909943,0.648580288,0.05844972,5.671109847,4.12236061,0.736672052,Navajo Nation: Water
(Intercept)402,9.592366195,0.331606922,0.008388633,6.061539363,4.03541174,0.736672052,Navajo Nation: Water
(Intercept)403,7.036586808,0.61533735,0.064848227,4.958502597,3.819359295,0.720516963,Navajo Nation: Water
(Intercept)404,7.154075269,0.679682574,0.043443245,5.443485573,4.07609581,0.720516963,Navajo Nation: Water
(Intercept)405,8.061268607,0.435201803,0.036750653,4.999495015,3.784964536,0.718901454,Navajo Nation: Water
(Intercept)406,8.194999064,0.406057842,0.03924799,5.090454778,3.922972854,0.733441034,Navajo Nation: Water
(Intercept)407,7.872177527,0.547589624,0.043641284,5.39473457,3.871076273,0.718901454,Navajo Nation: Water
(Intercept)408,7.912554461,0.597980951,0.047565161,5.706163169,4.016945419,0.744749596,Navajo Nation: Water
(Intercept)409,7.331026488,0.709644367,0.042957725,5.800247929,4.208437237,0.71082391,Navajo Nation: Water
(Intercept)410,8.310804981,0.411866081,0.044317398,5.14734074,3.881370647,0.717285945,Navajo Nation: Water
(Intercept)411,8.020244044,0.548184483,0.037826824,5.680205378,4.31030344,0.746365105,Navajo Nation: Water
(Intercept)412,7.422102471,0.582348592,0.050969878,5.209454955,4.141063935,0.730210016,Navajo Nation: Water
(Intercept)413,7.956633848,0.561125281,0.047156222,5.653069214,4.334887548,0.736672052,Navajo Nation: Water
(Intercept)414,8.091847374,0.589343931,0.040325178,5.950449508,4.059344822,0.744749596,Navajo Nation: Water
(Intercept)415,7.830134489,0.507666418,0.02543548,5.277493503,3.71389684,0.726978998,Navajo Nation: Water
(Intercept)416,7.929280147,0.559385536,0.052048386,5.714381259,3.800267369,0.738287561,Navajo Nation: Water
(Intercept)417,6.531812946,0.829449901,0.107458025,5.590674803,3.73547567,0.735056543,Navajo Nation: Water
(Intercept)418,7.929319363,0.567483397,0.039317492,5.770363743,4.23064239,0.757673667,Navajo Nation: Water
(Intercept)419,8.311053884,0.328033563,0.035322003,4.677250697,3.809922636,0.723747981,Navajo Nation: Water
