,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)798,6.802203554,0.752748557,0.060146665,5.486411739,3.497709018,0.701130856,Navajo Nation: Water
(Intercept)799,7.87260151,0.516718888,0.028159505,5.30073652,3.717958166,0.71082391,Navajo Nation: Water
(Intercept)800,6.066799451,0.886336247,0.07812105,5.4619179,3.858509572,0.718901454,Navajo Nation: Water
(Intercept)801,6.076807377,0.936302939,0.071234886,5.737832322,3.677726092,0.718901454,Navajo Nation: Water
(Intercept)802,6.271910905,0.863900653,0.079531236,5.547634416,3.514578965,0.714054927,Navajo Nation: Water
(Intercept)803,7.447758405,0.503765348,0.041061592,4.806958885,3.565875615,0.699515347,Navajo Nation: Water
(Intercept)804,6.724330054,0.730785377,0.057713063,5.291657336,3.671510975,0.715670436,Navajo Nation: Water
(Intercept)805,6.177607998,0.860064009,0.049527984,5.432914141,3.771375209,0.707592892,Navajo Nation: Water
(Intercept)806,7.297403802,0.596393828,0.051607204,5.149542945,3.452127844,0.715670436,Navajo Nation: Water
(Intercept)807,8.957827072,0.31582853,0.012554933,5.316888894,3.579026779,0.704361874,Navajo Nation: Water
(Intercept)808,6.919989421,0.705369537,0.047088545,5.352061862,3.379018031,0.701130856,Navajo Nation: Water
(Intercept)809,6.968414683,0.74184394,0.054824737,5.594592043,3.584910692,0.701130856,Navajo Nation: Water
(Intercept)810,6.427237803,0.832748148,0.057417554,5.537177809,3.400832453,0.704361874,Navajo Nation: Water
(Intercept)811,6.708063153,0.72292969,0.078115397,5.233585024,3.859096641,0.723747981,Navajo Nation: Water
(Intercept)812,7.056878831,0.609505082,0.057144115,4.978791802,3.476125617,0.707592892,Navajo Nation: Water
(Intercept)813,8.08395019,0.463596814,0.036648033,5.229386788,3.710434675,0.725363489,Navajo Nation: Water
(Intercept)814,6.876142421,0.702812611,0.057464809,5.294607734,3.761378446,0.723747981,Navajo Nation: Water
(Intercept)815,7.507895822,0.637343977,0.04754733,5.577958346,3.528110814,0.728594507,Navajo Nation: Water
(Intercept)816,7.915234993,0.450547954,0.044246949,4.991229801,3.874175777,0.718901454,Navajo Nation: Water
(Intercept)817,6.60788524,0.746342248,0.050246881,5.25800113,3.550955054,0.699515347,Navajo Nation: Water
(Intercept)818,6.694173306,0.707017621,0.061857335,5.135016315,3.430783857,0.717285945,Navajo Nation: Water
(Intercept)819,7.049107769,0.772663544,0.061856094,5.839297043,3.877082557,0.722132472,Navajo Nation: Water
(Intercept)820,6.817777697,0.857566944,0.074042019,6.059795271,4.071644032,0.736672052,Navajo Nation: Water
(Intercept)821,6.428632405,0.767944133,0.072414962,5.193706506,3.649482611,0.702746365,Navajo Nation: Water
(Intercept)822,6.711002382,0.684299316,0.084591446,5.030945955,3.943020046,0.704361874,Navajo Nation: Water
(Intercept)823,7.684601824,0.51787693,0.043501707,5.118899557,3.612146496,0.712439418,Navajo Nation: Water
(Intercept)824,7.710323457,0.528713511,0.04637539,5.202289951,3.533929907,0.709208401,Navajo Nation: Water
(Intercept)825,8.053536598,0.49785291,0.04048811,5.381273003,3.812775511,0.717285945,Navajo Nation: Water
(Intercept)826,7.865241697,0.389799599,0.030666226,4.617953501,3.589483739,0.705977383,Navajo Nation: Water
(Intercept)827,7.704216096,0.538342648,0.042139496,5.247425728,4.075114788,0.720516963,Navajo Nation: Water
(Intercept)828,7.439876885,0.527214476,0.053395446,4.923865998,3.718339252,0.702746365,Navajo Nation: Water
(Intercept)829,6.865267607,0.759557245,0.05504068,5.585709419,3.561762974,0.722132472,Navajo Nation: Water
(Intercept)830,6.159419992,1.036898134,0.05970207,6.355779866,4.187602221,0.752827141,Navajo Nation: Water
(Intercept)831,6.949423919,0.683963444,0.067550793,5.267580092,3.615254649,0.736672052,Navajo Nation: Water
(Intercept)832,7.205718361,0.596761309,0.044052443,5.059813115,3.082615492,0.715670436,Navajo Nation: Water
(Intercept)833,6.662042269,0.84402701,0.07900009,5.832004713,3.505182798,0.694668821,Navajo Nation: Water
(Intercept)834,7.032851579,0.671092234,0.059159188,5.282511357,3.455764884,0.701130856,Navajo Nation: Water
(Intercept)835,6.675240893,0.741118053,0.054170296,5.29755532,3.790598703,0.715670436,Navajo Nation: Water
(Intercept)836,7.267299276,0.605943715,0.058269654,5.17025981,3.710824032,0.699515347,Navajo Nation: Water
(Intercept)837,7.699658996,0.55123328,0.036365468,5.311468381,3.67270667,0.722132472,Navajo Nation: Water
(Intercept)838,6.500207315,0.687790145,0.075629947,4.838727945,3.289481964,0.689822294,Navajo Nation: Water
(Intercept)839,8.024063229,0.545102631,0.047280837,5.603247293,3.805858216,0.730210016,Navajo Nation: Water
(Intercept)840,7.345737392,0.550622006,0.053548222,4.954293776,3.526886893,0.71082391,Navajo Nation: Water
(Intercept)841,6.551046702,0.823215483,0.05545403,5.610256962,3.874950302,0.722132472,Navajo Nation: Water
(Intercept)842,7.550027789,0.601025954,0.056822859,5.426817601,3.923671507,0.728594507,Navajo Nation: Water
(Intercept)843,6.673554943,0.828022696,0.064901429,5.758347628,3.779373517,0.717285945,Navajo Nation: Water
(Intercept)844,7.076583877,0.713494414,0.071236412,5.551894276,3.902497845,0.738287561,Navajo Nation: Water
(Intercept)845,6.590891721,0.822340101,0.061429078,5.645443487,3.980630739,0.731825525,Navajo Nation: Water
(Intercept)846,7.536535327,0.505330369,0.035711946,4.904064341,3.571346502,0.694668821,Navajo Nation: Water
(Intercept)847,8.854481446,0.328557074,0.021239622,5.281280439,3.779875227,0.715670436,Navajo Nation: Water
(Intercept)848,6.929420699,0.663231098,0.037566186,5.137246066,3.634738782,0.701130856,Navajo Nation: Water
(Intercept)849,6.72649815,0.720840976,0.061813929,5.240904564,3.933925187,0.705977383,Navajo Nation: Water
(Intercept)850,6.089634096,0.922289082,0.079592161,5.676081847,3.813576761,0.730210016,Navajo Nation: Water
(Intercept)851,7.301857109,0.68164399,0.053106946,5.607669902,3.894208347,0.728594507,Navajo Nation: Water
(Intercept)852,6.911272817,0.625175284,0.046440052,4.91657751,3.175465627,0.683360258,Navajo Nation: Water
(Intercept)853,6.237781315,0.807791914,0.075537241,5.214912358,3.378365836,0.709208401,Navajo Nation: Water
(Intercept)854,6.615547627,0.818953265,0.060865323,5.65207575,3.709783789,0.714054927,Navajo Nation: Water
(Intercept)855,6.279787854,0.862916293,0.056319697,5.550272926,3.866550429,0.731825525,Navajo Nation: Water
(Intercept)856,7.673713212,0.46194896,0.051619764,4.810380467,3.49909726,0.731825525,Navajo Nation: Water
(Intercept)857,7.38436825,0.570357619,0.054436557,5.097951151,3.87960765,0.715670436,Navajo Nation: Water
(Intercept)858,6.690761462,0.723572952,0.077390172,5.219706564,3.616381266,0.691437803,Navajo Nation: Water
(Intercept)859,7.243705464,0.675882169,0.055074269,5.518855717,3.478795393,0.718901454,Navajo Nation: Water
(Intercept)860,7.231265497,0.632626169,0.055898348,5.276221382,3.53195846,0.704361874,Navajo Nation: Water
(Intercept)861,7.006306497,0.639096209,0.058959399,5.085693831,3.456923222,0.707592892,Navajo Nation: Water
(Intercept)862,7.280429418,0.644060781,0.056861421,5.386236589,3.873806305,0.701130856,Navajo Nation: Water
(Intercept)863,6.374901857,0.850797918,0.067861784,5.580896874,3.643539426,0.718901454,Navajo Nation: Water
(Intercept)864,6.346105389,0.757638251,0.071989963,5.05633494,3.486325717,0.697899838,Navajo Nation: Water
(Intercept)865,6.716857886,0.773372208,0.071483518,5.510818438,3.719636688,0.736672052,Navajo Nation: Water
(Intercept)866,6.593682366,0.769522316,0.07160081,5.367155048,3.658789472,0.702746365,Navajo Nation: Water
(Intercept)867,8.210359665,0.39331047,0.029090918,4.981755185,3.708548079,0.714054927,Navajo Nation: Water
(Intercept)868,7.551567516,0.655113807,0.045569262,5.7161953,3.754365071,0.728594507,Navajo Nation: Water
(Intercept)869,7.995047936,0.466136808,0.030845714,5.154001556,3.65544431,0.71082391,Navajo Nation: Water
(Intercept)870,6.274552353,0.819361272,0.071167863,5.313251757,3.753580841,0.728594507,Navajo Nation: Water
(Intercept)871,7.65659275,0.523992803,0.057462108,5.123437172,3.802297094,0.71082391,Navajo Nation: Water
(Intercept)872,6.25650326,0.86966291,0.050298836,5.56289163,3.596044458,0.744749596,Navajo Nation: Water
(Intercept)873,6.950206237,0.801791659,0.073526831,5.89540587,4.119165828,0.726978998,Navajo Nation: Water
(Intercept)874,8.450884481,0.340955632,0.026234713,4.943664572,4.088692009,0.686591276,Navajo Nation: Water
(Intercept)875,6.850752456,0.724589765,0.053964377,5.385108704,3.524366444,0.714054927,Navajo Nation: Water
(Intercept)876,7.596380619,0.596134732,0.048716277,5.447140933,3.652618539,0.71082391,Navajo Nation: Water
(Intercept)877,6.061655156,0.895267693,0.073697504,5.504303861,3.741222796,0.723747981,Navajo Nation: Water
(Intercept)878,7.204876618,0.677529726,0.046529526,5.488794638,3.861636342,0.705977383,Navajo Nation: Water
(Intercept)879,6.378149535,0.805228723,0.05354708,5.341640109,3.533089739,0.702746365,Navajo Nation: Water
(Intercept)880,5.551154454,1.069885934,0.076356069,5.92306468,3.815428163,0.720516963,Navajo Nation: Water
(Intercept)881,7.119912831,0.637508311,0.054977387,5.190849885,3.683586576,0.704361874,Navajo Nation: Water
(Intercept)882,8.149547956,0.381343226,0.035304156,4.857257691,3.93688794,0.715670436,Navajo Nation: Water
(Intercept)883,6.659850356,0.614728197,0.05321411,4.609559048,3.41889989,0.69628433,Navajo Nation: Water
(Intercept)884,7.125892041,0.650254675,0.049809813,5.264661101,3.785119197,0.714054927,Navajo Nation: Water
(Intercept)885,6.875446963,0.6422215,0.051609009,4.971466079,3.351165338,0.693053312,Navajo Nation: Water
(Intercept)886,6.729845723,0.784178184,0.0727965,5.581312166,3.518587509,0.725363489,Navajo Nation: Water
(Intercept)887,7.971115418,0.46628621,0.033884242,5.130864107,3.427717373,0.699515347,Navajo Nation: Water
(Intercept)888,6.727622285,0.887523521,0.067601382,6.12905902,4.108905101,0.715670436,Navajo Nation: Water
(Intercept)889,6.684043496,0.77317479,0.073075879,5.476953454,4.009377534,0.720516963,Navajo Nation: Water
(Intercept)890,6.70757812,0.649742198,0.052337526,4.843619948,3.283248486,0.704361874,Navajo Nation: Water
(Intercept)891,7.966803902,0.480144038,0.043124973,5.200299447,3.814665094,0.746365105,Navajo Nation: Water
(Intercept)892,7.593467205,0.557959212,0.050705134,5.241069814,3.700576624,0.702746365,Navajo Nation: Water
(Intercept)893,5.978710144,1.015302802,0.063764026,6.06014668,3.668660126,0.688206785,Navajo Nation: Water
(Intercept)894,6.637158639,0.75816338,0.082297649,5.350182753,3.676232742,0.71082391,Navajo Nation: Water
(Intercept)895,7.121124976,0.748543674,0.055235971,5.782956144,3.278136064,0.725363489,Navajo Nation: Water
(Intercept)896,6.484393584,0.810897406,0.07734466,5.478051045,3.474011352,0.720516963,Navajo Nation: Water
(Intercept)897,6.753149664,0.794763712,0.053102721,5.66094885,3.704300945,0.712439418,Navajo Nation: Water
(Intercept)898,5.9921091,0.951627808,0.083991531,5.734688017,3.412391273,0.725363489,Navajo Nation: Water
(Intercept)899,6.773292855,0.733291469,0.053636324,5.353956745,3.435508511,0.717285945,Navajo Nation: Water
(Intercept)900,6.798816328,0.744385893,0.057341461,5.438521138,3.38638999,0.731825525,Navajo Nation: Water
(Intercept)901,6.467814079,0.746614599,0.076829304,5.119379333,3.286169081,0.71082391,Navajo Nation: Water
(Intercept)902,5.631197635,1.010833653,0.080281423,5.688850817,3.736096845,0.723747981,Navajo Nation: Water
(Intercept)903,6.417214924,0.856629938,0.053536809,5.654246054,3.567870202,0.728594507,Navajo Nation: Water
(Intercept)904,6.059625861,0.87209175,0.061183462,5.378939729,3.434457197,0.701130856,Navajo Nation: Water
(Intercept)905,7.615996708,0.521360235,0.046601548,5.068831458,3.702152289,0.705977383,Navajo Nation: Water
(Intercept)906,7.339925773,0.632625287,0.051159567,5.384876964,3.92941666,0.707592892,Navajo Nation: Water
(Intercept)907,8.29701129,0.432184425,0.02416364,5.275281364,3.933157323,0.718901454,Navajo Nation: Water
(Intercept)908,7.045288346,0.814755146,0.05426783,6.059475446,3.857013527,0.714054927,Navajo Nation: Water
(Intercept)909,7.967200389,0.42023253,0.036716332,4.88186636,3.787041657,0.715670436,Navajo Nation: Water
(Intercept)910,7.111074048,0.600232036,0.069910763,4.983638885,3.765842269,0.717285945,Navajo Nation: Water
(Intercept)911,7.938054605,0.561253874,0.04955755,5.603190333,3.52269054,0.714054927,Navajo Nation: Water
(Intercept)912,7.988052029,0.429618754,0.039996701,4.952668435,3.489490221,0.712439418,Navajo Nation: Water
(Intercept)913,5.899699213,0.901650078,0.082273433,5.376312896,3.78948066,0.707592892,Navajo Nation: Water
(Intercept)914,6.517519752,0.742092942,0.05932657,5.145022222,3.822104198,0.709208401,Navajo Nation: Water
(Intercept)915,6.700692948,0.772512585,0.071590813,5.49007887,3.948210988,0.705977383,Navajo Nation: Water
(Intercept)916,9.364735369,0.042963087,0.000292606,4.271695996,3.515655993,0.714054927,Navajo Nation: Water
(Intercept)917,7.839573049,0.507688802,0.04423968,5.219652875,3.83213969,0.701130856,Navajo Nation: Water
(Intercept)918,7.932653969,0.449181373,0.042890829,5.001376275,3.629600573,0.693053312,Navajo Nation: Water
(Intercept)919,7.516324596,0.55733137,0.059650132,5.160586033,3.867879596,0.738287561,Navajo Nation: Water
(Intercept)920,6.556514308,0.729974618,0.05858455,5.119526995,3.200292298,0.704361874,Navajo Nation: Water
(Intercept)921,7.693479772,0.570406547,0.047443365,5.407323052,3.806665274,0.707592892,Navajo Nation: Water
(Intercept)922,8.552020465,0.410319663,0.032084574,5.413933382,4.040381833,0.718901454,Navajo Nation: Water
(Intercept)923,6.669137358,0.637323237,0.054384452,4.739089511,3.109463535,0.705977383,Navajo Nation: Water
(Intercept)924,7.694074724,0.585437676,0.064313708,5.487908783,3.877486192,0.738287561,Navajo Nation: Water
(Intercept)925,6.66057557,0.767699726,0.074510862,5.424349018,3.772651704,0.728594507,Navajo Nation: Water
(Intercept)926,6.306621374,0.869583051,0.081642127,5.612584762,3.723435365,0.722132472,Navajo Nation: Water
(Intercept)927,6.253585027,0.817921133,0.053214455,5.284620482,3.569661716,0.694668821,Navajo Nation: Water
(Intercept)928,6.038259146,0.951211596,0.065582877,5.778623121,4.053279793,0.723747981,Navajo Nation: Water
(Intercept)929,7.176180843,0.626966747,0.054421438,5.19101912,3.357153151,0.697899838,Navajo Nation: Water
(Intercept)930,5.755646886,0.886934545,0.071129801,5.153949286,3.604210656,0.715670436,Navajo Nation: Water
(Intercept)931,6.906636667,0.711719321,0.063506274,5.372500598,3.479447725,0.723747981,Navajo Nation: Water
(Intercept)932,7.828258561,0.505090512,0.04796236,5.194511131,3.972679439,0.71082391,Navajo Nation: Water
(Intercept)933,7.324911448,0.543336069,0.046354707,4.894694441,3.463616628,0.707592892,Navajo Nation: Water
(Intercept)934,8.198495531,0.400415769,0.028731457,5.00770314,3.713214165,0.725363489,Navajo Nation: Water
(Intercept)935,7.95471144,0.46016859,0.046962056,5.081904144,3.663135437,0.714054927,Navajo Nation: Water
(Intercept)936,7.560967481,0.625983198,0.056001173,5.570571631,4.404915526,0.720516963,Navajo Nation: Water
(Intercept)937,6.45700083,0.752078057,0.07048284,5.137640834,3.68208055,0.730210016,Navajo Nation: Water
(Intercept)938,5.566599999,0.998323317,0.069103311,5.557677236,3.544789288,0.701130856,Navajo Nation: Water
(Intercept)939,8.793258462,0.389826713,0.030523351,5.546114561,3.929886813,0.725363489,Navajo Nation: Water
(Intercept)940,6.733602626,0.734688095,0.063070633,5.321698903,3.585349722,0.717285945,Navajo Nation: Water
(Intercept)941,6.486751413,0.71044718,0.075674732,4.945845419,3.264821838,0.717285945,Navajo Nation: Water
(Intercept)942,6.398907408,0.753937941,0.048425535,5.089445109,3.677677851,0.683360258,Navajo Nation: Water
(Intercept)943,6.255969053,0.842104161,0.07773892,5.415698722,3.978729164,0.731825525,Navajo Nation: Water
(Intercept)944,6.835967913,0.785684345,0.058869961,5.695449658,3.942040699,0.730210016,Navajo Nation: Water
(Intercept)945,7.556044625,0.575468174,0.055669003,5.296824237,3.641880856,0.697899838,Navajo Nation: Water
(Intercept)946,7.684567111,0.519180741,0.035642804,5.125803303,3.622846056,0.689822294,Navajo Nation: Water
(Intercept)947,7.684842909,0.540752285,0.042409533,5.240875844,3.570598868,0.723747981,Navajo Nation: Water
(Intercept)948,6.772983442,0.73873365,0.061348458,5.38260885,3.633523232,0.689822294,Navajo Nation: Water
(Intercept)949,6.299395322,0.882547582,0.070037104,5.674351729,3.534629464,0.704361874,Navajo Nation: Water
(Intercept)950,6.306914921,0.800820294,0.07355999,5.246945269,3.659321281,0.725363489,Navajo Nation: Water
(Intercept)951,7.547216955,0.54631771,0.061240123,5.132867272,3.858878615,0.730210016,Navajo Nation: Water
(Intercept)952,7.352152704,0.655863899,0.055700555,5.520772234,3.692286699,0.71082391,Navajo Nation: Water
(Intercept)953,6.440821246,0.816054461,0.064760541,5.461922876,3.679016156,0.718901454,Navajo Nation: Water
(Intercept)954,6.730040258,0.732723911,0.067543114,5.307683787,3.643261251,0.717285945,Navajo Nation: Water
(Intercept)955,7.024586411,0.617666907,0.062915234,4.989933963,3.613155564,0.709208401,Navajo Nation: Water
(Intercept)956,8.070998192,0.424803876,0.042372675,5.009991383,3.35985396,0.722132472,Navajo Nation: Water
(Intercept)957,7.036050062,0.622918826,0.060737996,5.029346622,3.680127149,0.709208401,Navajo Nation: Water
(Intercept)958,6.532135536,0.892814982,0.049431907,5.961731708,3.835159446,0.733441034,Navajo Nation: Water
(Intercept)959,6.161582725,0.80188316,0.055780189,5.1072693,3.733466838,0.71082391,Navajo Nation: Water
(Intercept)960,6.912843005,0.737969072,0.064216446,5.518399579,4.031962031,0.720516963,Navajo Nation: Water
(Intercept)961,6.21932507,0.725331915,0.083764573,4.757630803,3.44207446,0.712439418,Navajo Nation: Water
(Intercept)962,8.563472835,0.346197618,0.030118268,5.084149069,3.701718708,0.733441034,Navajo Nation: Water
(Intercept)963,6.294276817,0.794250642,0.073804341,5.199345613,3.743506427,0.709208401,Navajo Nation: Water
(Intercept)964,7.00996783,0.703383194,0.074361776,5.431469602,4.038764946,0.743134087,Navajo Nation: Water
